site,title,price,image_url,product_url,size_value,size_unit,pack_count,normalized_quantity,notes,unit_price,unit_price_unit,per_unit_price
Metro,Mitchell Jam Golden Apple 450 GM,339.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,450.0,g,0,450.0,no-pack,0.7533333333333333,PKR/g,339.0
Metro,Mitchell Jam Mist Marmalade 450GM ,339.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,450.0,g,0,450.0,no-pack,0.7533333333333333,PKR/g,339.0
Metro,Salman Strawberry Jam 450 GM,429.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,450.0,g,0,450.0,no-pack,0.9533333333333334,PKR/g,429.0
Metro,National Jam Orange Marmalade 440 GM,440.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,440.0,g,0,440.0,no-pack,1.0,PKR/g,440.0
Metro,Shezan Jam Apple 440GM,270.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,440.0,g,0,440.0,no-pack,0.6136363636363636,PKR/g,270.0
Metro,Salman Mix Fruit Jam 450 GM,389.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,450.0,g,0,450.0,no-pack,0.8644444444444445,PKR/g,389.0
Metro,Shezan Jam Mango 1.8KG,990.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,1.8,kg,0,1800.0,no-pack,0.55,PKR/g,990.0
Metro,Salman Blackcurrent Jam 450 GM,429.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,450.0,g,0,450.0,no-pack,0.9533333333333334,PKR/g,429.0
Metro,Mitchells Strawberry Jam 1050GM,829.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,1050.0,g,0,1050.0,no-pack,0.7895238095238095,PKR/g,829.0
Metro,Mitchell Apple Jam 1050GM,699.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,1050.0,g,0,1050.0,no-pack,0.6657142857142857,PKR/g,699.0
Metro,National Jam Strawberry 440g,528.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,440.0,g,0,440.0,no-pack,1.2,PKR/g,528.0
Metro,Laziza Gulab Jamun Mix 85 GM,219.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,85.0,g,0,85.0,no-pack,2.5764705882352943,PKR/g,219.0
Metro,National Jam Mix 440 GM,295.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,440.0,g,0,440.0,no-pack,0.6704545454545454,PKR/g,295.0
Metro,National Jam Mango 440 GM,295.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,440.0,g,0,440.0,no-pack,0.6704545454545454,PKR/g,295.0
Metro,National Jam Mix Fruit 200GM,220.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,200.0,g,0,200.0,no-pack,1.1,PKR/g,220.0
Metro,Mitchell Jam Mix Fruit 1050GM,699.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,1050.0,g,0,1050.0,no-pack,0.6657142857142857,PKR/g,699.0
Imtiaz,National Jam Mango 440g,295.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FEDG190000675.jpg&w=3840&q=90,,440.0,g,0,440.0,no-pack,0.6704545454545454,PKR/g,295.0
Imtiaz,National Jam Orange 440g,385.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FEDG190000672.jpg&w=3840&q=90,,440.0,g,0,440.0,no-pack,0.875,PKR/g,385.0
Imtiaz,National Jam Mix Fruit 440g,295.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FEDG190000674.jpg&w=3840&q=90,,440.0,g,0,440.0,no-pack,0.6704545454545454,PKR/g,295.0
Imtiaz,National Jam Apple 200G,189.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FEDG190000679.jpg&w=3840&q=90,,200.0,g,0,200.0,no-pack,0.945,PKR/g,189.0
Imtiaz,National Jam Mango 200g,189.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FEDG190000681.jpg&w=3840&q=90,,200.0,g,0,200.0,no-pack,0.945,PKR/g,189.0
Imtiaz,Mitchell's Jam Golden Apple 410g,275.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FEDG190000634.jpg&w=3840&q=90,,410.0,g,0,410.0,no-pack,0.6707317073170732,PKR/g,275.0
Imtiaz,Mitchell's Jam Mango 410g,275.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FEDG190000639.jpg&w=3840&q=90,,410.0,g,0,410.0,no-pack,0.6707317073170732,PKR/g,275.0
Imtiaz,Mitchell's Jam Mix Fruit 410g,265.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FEDG190000642.jpg&w=3840&q=90,,410.0,g,0,410.0,no-pack,0.6463414634146342,PKR/g,265.0
Imtiaz,Mitchell'S Jam Mango 200G,159.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FEDG190000936.jpg&w=3840&q=90,,200.0,g,0,200.0,no-pack,0.795,PKR/g,159.0
Imtiaz,Mitchell'S Jam Mixed Fruit 200G,159.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FEDG190000939.jpg&w=3840&q=90,,200.0,g,0,200.0,no-pack,0.795,PKR/g,159.0
Imtiaz,Salman'S Jam Blackcurrant 450G,375.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FEDG190000682.jpg&w=3840&q=90,,450.0,g,0,450.0,no-pack,0.8333333333333334,PKR/g,375.0
Imtiaz,Salman'S Jam Mango 450G,339.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FEDG190000652.jpg&w=3840&q=90,,450.0,g,0,450.0,no-pack,0.7533333333333333,PKR/g,339.0
Imtiaz,Salman's Jam Strawberry 450g,375.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,450.0,g,0,450.0,no-pack,0.8333333333333334,PKR/g,375.0
Imtiaz,National Jam Apple 440G,295.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,440.0,g,0,440.0,no-pack,0.6704545454545454,PKR/g,295.0
Imtiaz,National Jam Strawberry 440G,465.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,440.0,g,0,440.0,no-pack,1.0568181818181819,PKR/g,465.0
Imtiaz,Laziza Gulab Jamun Mix 85G,199.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,85.0,g,0,85.0,no-pack,2.3411764705882354,PKR/g,199.0
Imtiaz,Mitchell's Jam Golden Apple Diet 300g,299.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,300.0,g,0,300.0,no-pack,0.9966666666666667,PKR/g,299.0
Carrefour,Salman Mango Jam 450g,450.0,https://cdn.mafrservices.com/sys-master-root/hc1/h25/10753612120094/11636_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/fruity-jam/salman-s-mango-jam-jars-450gm/p/11636,450.0,g,0,450.0,no-pack,1.0,PKR/g,450.0
Carrefour,Mitchells Mixed Fruit Jam 450g,329.0,https://cdn.mafrservices.com/sys-master-root/h24/h08/9839469559838/32918_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/fruity-jam/mitchell-s-mixed-fruit-jam-410gm/p/32918,450.0,g,0,450.0,no-pack,0.7311111111111112,PKR/g,329.0
Carrefour,Shezan Mango Jam 1.05 kg,608.0,https://cdn.mafrservices.com/sys-master-root/h97/hf6/9839530573854/39638_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/fruity-jam/shezan-mango-jam-1050gm/p/39638,1.05,kg,0,1050.0,no-pack,0.579047619047619,PKR/g,608.0
Carrefour,Shezan Mango Jam 1.8 Kg,1100.0,https://cdn.mafrservices.com/sys-master-root/hbe/h8b/9839581167646/39642_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/fruity-jam/shezan-mango-jam-1800gm/p/39642,1.8,kg,0,1800.0,no-pack,0.6111111111111112,PKR/g,1100.0
Carrefour,Shezan Apple Jam 1.05 kg,608.0,https://cdn.mafrservices.com/sys-master-root/h1d/h15/9916711010334/39639_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/fruity-jam/shezan-apple-jam-1050gm/p/39639,1.05,kg,0,1050.0,no-pack,0.579047619047619,PKR/g,608.0
Carrefour,Mitchell's Mango Jam 200g,190.0,https://cdn.mafrservices.com/sys-master-root/hf8/h58/9916930392094/32938_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/fruity-jam/mitchell-s-mango-jam-200gm/p/32938,200.0,g,0,200.0,no-pack,0.95,PKR/g,190.0
Carrefour,Salman's Fig Jam 450g,450.0,https://cdn.mafrservices.com/sys-master-root/h02/h79/10232287461406/11628_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/fruity-jam/salman-s-fig-jam-jars-450gm/p/11628,450.0,g,0,450.0,no-pack,1.0,PKR/g,450.0
Carrefour,Salman's Mango Jam 900g,615.0,https://cdn.mafrservices.com/sys-master-root/h64/hc0/10232365973534/11654_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/fruity-jam/salman-s-mango-jam-jars-900gm/p/11654,900.0,g,0,900.0,no-pack,0.6833333333333333,PKR/g,615.0
Carrefour,Salman's Mixed Fruit Jam 900g,585.0,https://cdn.mafrservices.com/sys-master-root/h8d/h56/13057674018846/11655_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/fruity-jam/salman-s-mixed-fruit-jam-jar-900gm/p/11655,900.0,g,0,900.0,no-pack,0.65,PKR/g,585.0
Carrefour,Mitchell's Mixed Fruit Jam 1.05 kg,635.0,https://cdn.mafrservices.com/sys-master-root/h7c/hdd/9839409332254/32991_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/fruity-jam/mitchell-s-mixed-fruit-jam-950gm/p/32991,1.05,kg,0,1050.0,no-pack,0.6047619047619047,PKR/g,635.0
