site,category,product_id,title,price,image_url,product_url
Naheed,Fresh Products,7775,Cauliflower (Phool Gobi) Local Per Piece,80.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/cauliflower-phool-gobi-local-per-piece
Naheed,Fresh Products,7774,Cabbage (Gobi) Local Per Piece,90.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/cabbage-gobi-local-per-piece
Naheed,Fresh Products,7773,Capsicum (Shimlaa) Local 250g,60.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/capsicum-shimlaa-local-250g
Naheed,Fresh Products,7772,Lemon (Leemun) Local 300g,120.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/lemon-leemun-local-300g
Naheed,Fresh Products,7771,Malir Chilli (Mirchi) Local 250g,60.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/malir-chilli-mirchi-local-250g
Naheed,Fresh Products,7769,Moro Chilli (Mirchi) Local 250g,60.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/moro-chilli-mirchi-local-250g
Naheed,Fresh Products,7768,Green Onion (Hari Pyaaz) 250g,60.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/green-onion-pyaaz-250g
Naheed,Fresh Products,7766,Onion (Pyaaz) 1 KG,160.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/onion-pyaaz-1-kg
Naheed,Fresh Products,7765,Potato (Aloo) 1 KG,140.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/potato-aloo-1-kg
Naheed,Fresh Products,7763,Leek (Gandana) Local Per Piece,300.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/leek-green-onion-hari-pyaz-local-per-piece
Naheed,Fresh Products,7762,Celery (Ajwain) Local 1-Bunch,600.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/celery-ajwain-local-1-bunch
Naheed,Fresh Products,7760,Mint Leaves (Pudina) Local 1-Bunch,25.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/mint-leaves-pudina-local-1-bunch
Naheed,Fresh Products,7759,Coriander (Dhania) Leaves Local 1-Bunch,25.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/coriander-dhania-leaves-local-1-bunch
