site,title,price,image_url,product_url,size_value,size_unit,pack_count,normalized_quantity,notes,brand,category,brand_category,unit_price,unit_price_unit,per_unit_price
Carrefour,Pepsi Zero 1.5 ltr,150.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/222796/1745413804/222796_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/cola/pepsi-zero-1-5l/p/222796,1.5,l,0,1500.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.1,PKR/ml,150.0
Carrefour,Pepsi Can 250 ml,99.0,https://cdn.mafrservices.com/sys-master-root/h01/he3/26911540084766/153723_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/cola/pepsi-can-250ml/p/153723,250.0,ml,0,250.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.396,PKR/ml,99.0
Carrefour,Pepsi Bottle 1 Ltr,129.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/46348/1758348005/46348_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/cola/pepsi-1ltr/p/46348,1.0,l,0,1000.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.129,PKR/ml,129.0
Carrefour,Pepsi 345 ml (Pack of 12),780.0,https://cdn.mafrservices.com/sys-master-root/hfe/h83/26911559581726/184827_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/cola/pepsi-345mlx12/p/184827,345.0,ml,12,345.0,,Pepsi,Grocery,Pepsi_Grocery,2.260869565217391,PKR/ml,65.0
Carrefour,Pepsi 500 ml (Pack of 12),1020.0,https://cdn.mafrservices.com/sys-master-root/had/h59/26911811108894/49281_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/cola/pepsi-500mlx12/p/49281,500.0,ml,12,500.0,,Pepsi,Grocery,Pepsi_Grocery,2.04,PKR/ml,85.0
Carrefour,Pepsi 1 lt (Pack of 6),774.0,https://cdn.mafrservices.com/sys-master-root/h0b/h86/15042446360606/49287_main.jpeg?im=Resize=400,https://www.carrefour.pk/mafpak/en/cola/pepsi-1ltrx6/p/49287,1.0,l,6,1000.0,,Pepsi,Grocery,Pepsi_Grocery,0.774,PKR/ml,129.0
Carrefour,Pepsi 1.5 lt (Pack of 6),950.0,https://cdn.mafrservices.com/sys-master-root/h67/h86/44956531359774/49296_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/cola/pepsi-1-5ltrx6/p/49296,1.5,l,6,1500.0,,Pepsi,Grocery,Pepsi_Grocery,0.6333333333333333,PKR/ml,158.33333333333334
Carrefour,Pepsi 2.25 lt (Pack of 6),1320.0,https://cdn.mafrservices.com/sys-master-root/hd8/h14/14052211064862/49302_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/cola/pepsi-2-25ltrx6/p/49302,2.25,l,6,2250.0,,Pepsi,Grocery,Pepsi_Grocery,0.5866666666666667,PKR/ml,220.0
Carrefour,Pepsi Zero Sugar Carbonated Drink 345ml,49.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/278227/1719385203/278227_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/cola/pepsi-zero-345ml/p/278227,345.0,ml,0,345.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.14202898550724638,PKR/ml,49.0
Carrefour,Pepsi Zero 1.5 ltr (Pack Of 6),900.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/222797/1745413804/222797_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/cola/pepsi-zero-1-5lx6/p/222797,1.5,l,6,1500.0,,Pepsi,Grocery,Pepsi_Grocery,0.6,PKR/ml,150.0
Carrefour,Pepsi Can Pack of 250 ml (Pack of 12),1188.0,https://cdn.mafrservices.com/sys-master-root/he0/had/27751470989342/32406_main%20.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/cola/pepsi-can-250mlx12/p/32406,250.0,ml,12,250.0,,Pepsi,Grocery,Pepsi_Grocery,4.752,PKR/ml,99.0
Carrefour,Pepsi Zero Sugar Carbonated Drink 250 ml,99.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/277390/1719385203/277390_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/cola/pepsi-zero-can-250ml/p/277390,250.0,ml,0,250.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.396,PKR/ml,99.0
