site,category,section,product_id,title,price,image_url,product_url
Rainbow,GROCERY,PACKED SPICES,1958858,Shan Fish Masala,139.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20FISH%20MASALA%2050GM.png,
Rainbow,GROCERY,PACKED SPICES,1958857,Shan Fish Masala,269.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20FISH%20MASALA%20100GM.png,
Rainbow,GROCERY,PACKED SPICES,1958856,Shan Dhania Powder,339.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20DHANIA%20POWDER%20200GM.png,
Rainbow,GROCERY,PACKED SPICES,1958855,Shan Dhania Powder,174.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Rainbow,GROCERY,PACKED SPICES,1958852,Shan Dawat Pack Masala,415.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Rainbow,GROCERY,PACKED SPICES,1958833,Shan Beef Biryani Masala,139.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20BEEF%20BIRYANI%20MASALA%2060GM.png,
Rainbow,GROCERY,PACKED SPICES,1958843,Shan Chicken Tikka Masala,519.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Rainbow,GROCERY,PACKED SPICES,1958836,Shan Biryani Masala,139.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20BIRYANI%20MASALA%2050GM.png,
Rainbow,GROCERY,PACKED SPICES,1958834,Shan Bihari Kabab Masala,139.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20BIHARI%20KABAB%20MASALA%2050GM.png,
Rainbow,GROCERY,PACKED SPICES,1958890,Shan Nihari Masala,139.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20NIHARI%20MASALA%2060GM.png,
Rainbow,GROCERY,PACKED SPICES,1958840,Shan Bombay Biryani Masala Cp Pack,289.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20BOMBAY%20BIRYANI%20MASALA%202X65GM.png,
Rainbow,GROCERY,PACKED SPICES,1958844,Shan Chicken White Karahi Masala,289.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20CHICKEN%20WHITE%20KARAHI%20MASALA%2080GM%20.png,
Rainbow,GROCERY,PACKED SPICES,1958925,Shan Tandoori Masala,269.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20TANDOORI%20MASALA%2090GM.png,
Rainbow,GROCERY,PACKED SPICES,1958842,Shan Chaat Masala,119.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20CHAAT%20MASALA%2050GM.png,
Rainbow,GROCERY,PACKED SPICES,1955839,National Chat Masala,114.0,https://em-cdn.eatmubarak.pk/55544/gallery/NATIONAL%20CHAT%20MASALA%20100GM.png,
Rainbow,GROCERY,PACKED SPICES,1955879,National Red Chilli Powder,89.0,https://em-cdn.eatmubarak.pk/55544/gallery/NATIONAL%20RED%20CHILLI%20POWDER%2050GM.png,
Rainbow,GROCERY,PACKED SPICES,1958872,Shan Korma Masala,139.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20KORMA%20MASALA%2050GM.png,
Rainbow,GROCERY,PACKED SPICES,1955838,National Chat Masala,184.0,https://em-cdn.eatmubarak.pk/55544/gallery/NATIONAL%20CHAT%20MASALA%20100GM.png,
Rainbow,GROCERY,PACKED SPICES,1958923,Shan Sindhi Biryani Masala,139.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20SINDHI%20BIRYANI%20MASALA%2060GM.png,
Rainbow,GROCERY,PACKED SPICES,1958903,Shan Rasmalai Mix,295.0,https://em-cdn.eatmubarak.pk/55544/gallery/SHAN%20RASMALAI%20MIX%20100GM.png,
Rainbow,GROCERY,PACKED SPICES,1958938,Shan Zeera Powder,298.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Rainbow,GROCERY,PACKED SPICES,1958937,Shan Vegetable Masala,149.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Rainbow,GROCERY,PACKED SPICES,1958936,Shan Tikka Seekh Kabab Masala,139.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Rainbow,GROCERY,PACKED SPICES,1958935,Shan Tikka Seekh Kabab Masala M,269.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
Rainbow,GROCERY,PACKED SPICES,1958934,Shan Tikka Masala M,269.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",
