site,title,price,image_url,product_url,size_value,size_unit,pack_count,normalized_volume_ml,normalized_weight_g,notes,unit_price,unit_price_unit,per_unit_price,deal_score,deal_tier,price_percentile,value_score,store_rank,total_size,price_per_size,pack_efficiency,ml_predicted_score
Alfatah,MUNDIAL OLIVE OIL EXTRA VIRGIN BOTTLE 1 LTR,4095.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_6_673f60d0-1f20-496b-84b5-17fc3e15d017.png?v=1743745878,https://alfatah.pk/products/mundial-olive-oil-extra-virgin-1-ltr,1.0,l,0,1000.0,1000.0,no-pack,4.095,PKR/ml,4095.0,39.26253687315634,Fair,77.72861356932154,29.262536873156343,4,2000.0,2.0475,1.0,39.36961651917408
Alfatah,BORGES EXTRA LIGHT OLIVE OIL BOTTLE 5 LTR,21500.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/94944ad95add33f0a37a6a8b1b223947.jpg?v=1704876939,https://alfatah.pk/products/borges-extra-light-olive-oil-5-ltr,5.0,l,0,5000.0,5000.0,no-pack,4.3,PKR/ml,21500.0,29.882005899705014,Poor,98.52507374631269,19.882005899705014,4,10000.0,2.15,1.0,30.178224937959428
Alfatah,BORGES EXTRA VIRGIN OLIVE OIL BOTTLE 250 ML,1915.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_5_6aedeed9-e3be-4bce-af7d-5decb6155578.png?v=1749533441,https://alfatah.pk/products/borges-extra-virgin-olive-oil-250-ml,250.0,ml,0,250.0,250.0,no-pack,7.66,PKR/ml,1915.0,28.967551622418874,Poor,53.687315634218294,28.967551622418874,4,500.0,3.83,1.0,29.039190418725784
Alfatah,BORGES EXTRA VIRGIN OLIVE OIL BOTTLE 125 ML,1060.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8410179100067_1_bb5ff583-2fa9-41b2-9a59-cd7a02929e62.jpg?v=1709200347,https://alfatah.pk/products/borges-extra-virgin-olive-oil-125-ml,125.0,ml,0,125.0,125.0,no-pack,8.48,PKR/ml,1060.0,35.39823008849557,Poor,35.39823008849557,35.39823008849557,4,250.0,4.24,1.0,35.827598998837914
Alfatah,BORGES OLIVE OIL POMACE BOTTLE 1 LTR BASIC,3395.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8410179012964.jpg?v=1690209681,https://alfatah.pk/products/borges-olive-oil-pomace-bottle-1-ltr-basic,1.0,l,0,1000.0,1000.0,no-pack,3.395,PKR/ml,3395.0,42.06489675516224,Fair,74.48377581120944,32.06489675516224,4,2000.0,1.6975,1.0,42.147647141452495
Alfatah,MUNDIAL OLIVE OIL EXTRA VIRGIN BOTTLE 250 ML,1445.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8411356780096.jpg?v=1690221255,https://alfatah.pk/products/mundial-olive-oil-extra-virgin-bottle-250-ml,250.0,ml,0,250.0,250.0,no-pack,5.78,PKR/ml,1445.0,39.97050147492625,Fair,39.67551622418879,39.97050147492625,4,500.0,2.89,1.0,39.55846160722264
Alfatah,KAUSAR COOKING OIL BOTTLE 5 LTR,2645.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/728360998545.jpg?v=1690217828,https://alfatah.pk/products/kausar-cooking-oil-bottle-5-ltr,5.0,l,0,5000.0,5000.0,no-pack,0.529,PKR/ml,2645.0,83.83480825958702,Excellent,60.32448377581121,73.83480825958702,4,10000.0,0.2645,1.0,83.02802359881997
Alfatah,MUNDIAL OLIVE OIL EXTRA VIRGIN TIN 3 LTR,10900.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8411356780355.jpg?v=1725515011,https://alfatah.pk/products/mundial-olive-oil-extra-virgin-tin-3-ltr,3.0,l,0,3000.0,3000.0,no-pack,3.633333333333333,PKR/ml,10900.0,33.48082595870207,Poor,94.3952802359882,23.480825958702066,4,6000.0,1.8166666666666667,1.0,35.36086529006885
Alfatah,BORGES EXTRA VIRGIN OLIVE OIL ORIGINAL TIN 4 LTR,18500.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_11_dd150c11-3a25-49a6-aab2-48a66bb9ebe5.png?v=1738748644,https://alfatah.pk/products/borges-extra-virgin-olive-oil-original-tin-4-ltr,4.0,l,0,4000.0,4000.0,no-pack,4.625,PKR/ml,18500.0,28.87905604719764,Poor,97.93510324483776,18.87905604719764,4,8000.0,2.3125,1.0,29.33491267500114
Alfatah,MEZAN OLIVOLA OLIVE AND CANOLA OIL 1 LTR POUCH,585.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-11T165807.599.png?v=1690222939,https://alfatah.pk/products/olivola-olive-and-canola-oil-1-ltr-pouch,1.0,l,0,1000.0,1000.0,no-pack,0.585,PKR/ml,585.0,87.55162241887905,Excellent,23.156342182890853,77.55162241887905,4,2000.0,0.2925,1.0,87.55162241887892
Alfatah,KALLAR KAHAR OLIVE PRESS EXTRA VIRGIN OLIVE OIL 250ML,1445.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000418715-1000.png?v=1690217690,https://alfatah.pk/products/kallar-kahar-olive-press-extra-virgin-olive-oil-250ml,250.0,ml,0,250.0,250.0,no-pack,5.78,PKR/ml,1445.0,39.97050147492625,Fair,39.67551622418879,39.97050147492625,4,500.0,2.89,1.0,39.55846160722264
Alfatah,KALLAR KAHAR OLIVE PRESS EXTRA VIRGIN OLIVE OIL 500ML,2695.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000418716-1000.png?v=1690217690,https://alfatah.pk/products/kallar-kahar-olive-press-extra-virgin-olive-oil-500ml,500.0,ml,0,500.0,500.0,no-pack,5.39,PKR/ml,2695.0,36.65191740412979,Poor,62.684365781710916,31.65191740412979,4,1000.0,2.695,1.0,36.62765918774765
Alfatah,FILIPPO BERIO ORGANIC EXTRA VIRGIN OLIVE OIL 500 ML,3195.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_8_811b6dad-3c75-4757-a148-d12aa98cbf9b.png?v=1743746008,https://alfatah.pk/products/filippo-berio-organic-extra-virgin-olive-oil-500-ml,500.0,ml,0,500.0,500.0,no-pack,6.39,PKR/ml,3195.0,28.68731563421829,Poor,73.30383480825958,23.68731563421829,4,1000.0,3.195,1.0,28.946297408343835
Alfatah,FILIPPO BERIO OLIVE OIL EXTRA VIRGIN BOTTLE 1 LTR,5395.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-11T110015.148.png?v=1690214573,https://alfatah.pk/products/filippo-berio-olive-oil-extra-virgin-bottle-1-ltr,1.0,l,0,1000.0,1000.0,no-pack,5.395,PKR/ml,5395.0,33.42182890855457,Poor,82.59587020648968,23.42182890855457,4,2000.0,2.6975,1.0,33.2592088074168
Alfatah,FILIPPO BERIO OLIVE OIL EXTRA LIGHT TASTING 3 LTR,12900.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/041736030299_1.jpg?v=1704746350,https://alfatah.pk/products/filippo-berio-olive-oil-extra-light-tasting-3-ltr,3.0,l,0,3000.0,3000.0,no-pack,4.3,PKR/ml,12900.0,31.061946902654864,Poor,95.57522123893806,21.061946902654864,4,6000.0,2.15,1.0,30.776502785971793
Alfatah,DEW DROP OLIVE OIL EXTRA VIRGIN TRADITIONAL 250 ML,1195.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8697454721449.jpg?v=1690212305,https://alfatah.pk/products/dew-drop-olive-oil-extra-virgin-traditional-250-ml,250.0,ml,0,250.0,250.0,no-pack,4.78,PKR/ml,1195.0,42.94985250737463,Fair,37.315634218289084,42.94985250737463,4,500.0,2.39,1.0,42.593829891838695
Alfatah,NATURES OWN POMACE OLIVE OIL CHOLESTROL FREE 4 LTR,8995.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000301842-1000.png?v=1690221784,https://alfatah.pk/products/natures-own-pomace-olive-oil-cholestrol-free-4-ltr,4.0,l,0,4000.0,4000.0,no-pack,2.24875,PKR/ml,8995.0,43.77581120943953,Fair,91.44542772861357,33.77581120943953,4,8000.0,1.124375,1.0,43.782595870206436
Alfatah,DEW DROP OLIVE OIL EXTRA VIRGIN TRADITIONAL 500 ML,1995.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000294375.png?v=1690212306,https://alfatah.pk/products/dew-drop-olive-oil-extra-virgin-traditional-500-ml,500.0,ml,0,500.0,500.0,no-pack,3.99,PKR/ml,1995.0,44.115044247787615,Fair,53.98230088495575,39.115044247787615,4,1000.0,1.995,1.0,44.132005899704936
Alfatah,BORGES EXTRA VIRGIN OLIVE OIL ORIGINAL BOTTLE 1 LTR,5795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8410179100012_1_64dddff1-e670-459b-83ef-f3d0cf2a12e0.jpg?v=1716193231,https://alfatah.pk/products/borges-extra-virgin-olive-oil-original-1-ltr,1.0,l,0,1000.0,1000.0,no-pack,5.795,PKR/ml,5795.0,31.35693215339233,Poor,85.10324483775811,21.35693215339233,4,2000.0,2.8975,1.0,31.966354473942964
Alfatah,BORGES EXTRA LIGHT OLIVE OIL TIN BOTTLE 4 LTR,17500.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000113226.jpg?v=1733550705,https://alfatah.pk/products/borges-extra-light-olive-oil-tin-4-ltr,4.0,l,0,4000.0,4000.0,no-pack,4.375,PKR/ml,17500.0,30.000000000000007,Poor,97.34513274336283,20.000000000000007,4,8000.0,2.1875,1.0,30.175947932762092
Alfatah,FILIPPO BERIO OLIVE OIL EXTRA VIRGIN BOTTLE 250 ML,1495.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-11T104912.885.png?v=1690214697,https://alfatah.pk/products/flippo-berio-olive-oil-extra-virgin-bottle-250-ml,250.0,ml,0,250.0,250.0,no-pack,5.98,PKR/ml,1495.0,38.82005899705015,Fair,41.00294985250738,38.82005899705015,4,500.0,2.99,1.0,38.580374094931635
Alfatah,PLANT FRESH JASMINE OIL OIL 30ML,420.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000475704_77bf9a08-13af-4842-8550-31d0613c349a.jpg?v=1754651036,https://alfatah.pk/products/plant-fresh-jasmine-oil-oil-30ml,30.0,ml,0,30.0,30.0,no-pack,14.0,PKR/ml,420.0,44.45427728613569,Fair,8.997050147492626,44.45427728613569,4,60.0,7.0,1.0,44.29144542772855
Alfatah,PLANT FRESH KALONJI OIL OIL 60ML,495.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/2023170000364_1.jpg?v=1706182609,https://alfatah.pk/products/plant-fresh-kalonji-oil-oil-60ml,60.0,ml,0,60.0,60.0,no-pack,8.25,PKR/ml,495.0,45.72271386430678,Fair,10.029498525073747,45.72271386430678,4,120.0,4.125,1.0,44.67374631268429
Alfatah,PLANT FRESH CLOVE OIL OIL 30ML,420.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/2023170000241_1.jpg?v=1706182564,https://alfatah.pk/products/plant-fresh-clove-oil-oil-30ml,30.0,ml,0,30.0,30.0,no-pack,14.0,PKR/ml,420.0,44.45427728613569,Fair,8.997050147492626,44.45427728613569,4,60.0,7.0,1.0,44.29144542772855
Alfatah,PLANT FRESH EGG OIL OIL 30ML,545.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/2023170000289_1.jpg?v=1706182582,https://alfatah.pk/products/plant-fresh-egg-oil-oil-30ml,30.0,ml,0,30.0,30.0,no-pack,18.166666666666668,PKR/ml,545.0,41.00294985250737,Fair,16.07669616519174,41.00294985250737,4,60.0,9.083333333333334,1.0,42.11740412979346
Alfatah,LUSH N LURE ROSEMARY & MINT HAIR GROWTH OIL 200ML,2350.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9780201379600_1_4a6a1828-4d0a-44d1-88c8-4ec4b97f190e.jpg?v=1714735576,https://alfatah.pk/products/lush-n-lure-rosemary-mint-hair-growth-oil-200ml,200.0,ml,0,200.0,200.0,no-pack,11.75,PKR/ml,2350.0,25.840707964601766,Poor,57.52212389380531,25.840707964601766,4,400.0,5.875,1.0,26.494121588833956
Alfatah,FILIPPO BERIO OLIVE OIL FOR SAUCES PASTA BOTTLE 1 LTR,4595.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-10T173726.987.png?v=1690214575,https://alfatah.pk/products/filippo-berio-olive-oil-for-sauces-pasta-bottle-1-ltr,1.0,l,0,1000.0,1000.0,no-pack,4.595,PKR/ml,4595.0,36.3716814159292,Poor,79.64601769911505,26.371681415929203,4,2000.0,2.2975,1.0,36.103499975524315
Alfatah,FILIPPO BERIO OLIVE OIL EXTRA VIRGIN BOTTLE 500 ML,2895.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8002210500204_1_ff7d9ef0-7b8f-4d6d-8ce8-eed5f950910f.jpg?v=1709200238,https://alfatah.pk/products/filippo-berio-olive-oil-extra-virgin-bottle-500-ml,500.0,ml,0,500.0,500.0,no-pack,5.79,PKR/ml,2895.0,32.96460176991151,Poor,69.02654867256636,27.964601769911507,4,1000.0,2.895,1.0,34.243918573642006
Alfatah,SUFI SUNFLOWER COOKING OIL BOTTLE 3 LTR,1845.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_2_d5932694-815d-4309-8ea2-768e6a811b23.jpg?v=1703106675,https://alfatah.pk/products/sufi-sunflower-cooking-oil-bottle-3-ltr,3.0,l,0,3000.0,3000.0,no-pack,0.615,PKR/ml,1845.0,67.69911504424778,Good,52.654867256637175,57.699115044247776,4,6000.0,0.3075,1.0,67.7635934566909
Alfatah,FILIPPO BERIO OLIVE OIL MILD AND LIGHT IN COLOUR 5 LTR,20900.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/FB10002634-1000.png?v=1690214578,https://alfatah.pk/products/filippo-berio-olive-oil-mild-and-light-in-colour-5-ltr,5.0,l,0,5000.0,5000.0,no-pack,4.18,PKR/ml,20900.0,30.707964601769916,Poor,98.23008849557522,20.707964601769916,4,10000.0,2.09,1.0,31.488530692513027
Alfatah,PALMERS COCONUT OIL BONDING HEALING OIL 118ML,3495.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/010181035180_237a63db-4c6a-45a6-8efe-eae757699c6b.jpg?v=1744866034,https://alfatah.pk/products/palmers-coconut-oil-bonding-healing-oil-118ml,118.0,ml,0,118.0,118.0,no-pack,29.61864406779661,PKR/ml,3495.0,17.227138643067846,Poor,75.07374631268436,17.227138643067846,4,236.0,14.809322033898304,1.0,17.794469026548644
Alfatah,BIOBLAS BOTANIC OILS COCONUT OIL SHAMPOO 360ML,2195.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8680512627906_a20601d8-f2a8-4548-8dd0-f4ab1857ac85.jpg?v=1727174445,https://alfatah.pk/products/bioblas-botanic-oils-coconut-oil-shampoo-360ml,360.0,ml,0,360.0,360.0,no-pack,6.097222222222222,PKR/ml,2195.0,37.15339233038348,Poor,56.342182890855455,32.15339233038348,4,720.0,3.048611111111111,1.0,36.9693981853938
Alfatah,BIOBLAS BOTANIC OILS ARGAN OIL SHAMPOO 360ML,2195.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8680512627371_c597d6df-a033-4120-8d88-9eaea45ef349.jpg?v=1727174440,https://alfatah.pk/products/bioblas-botanic-oils-argan-oil-shampoo-360ml,360.0,ml,0,360.0,360.0,no-pack,6.097222222222222,PKR/ml,2195.0,37.15339233038348,Poor,56.342182890855455,32.15339233038348,4,720.0,3.048611111111111,1.0,36.9693981853938
Alfatah,BIOBLAS BOTANIC OILS OLIVE OIL SHAMPOO 360ML,2195.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8680512626060_920ca5c2-0d3d-4666-8ef0-28d46afc93d1.jpg?v=1727174436,https://alfatah.pk/products/bioblas-botanic-oils-olive-oil-shampoo-360ml,360.0,ml,0,360.0,360.0,no-pack,6.097222222222222,PKR/ml,2195.0,37.15339233038348,Poor,56.342182890855455,32.15339233038348,4,720.0,3.048611111111111,1.0,36.9693981853938
Alfatah,PALMERS OLIVE OIL SPRAY CONDITIONING OIL 150 ML,1795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_4_9bc912f1-2278-4712-b599-f95005c58fa1.png?v=1742198794,https://alfatah.pk/products/palmers-olive-oil-spray-conditioning-oil-150-ml,150.0,ml,0,150.0,150.0,no-pack,11.966666666666669,PKR/ml,1795.0,28.61356932153392,Poor,49.70501474926254,28.61356932153392,4,300.0,5.983333333333333,1.0,28.61187654037208
Alfatah,OLEHENRIKSEN OIL HYDRA BARRIER NOURSHING FACE OIL 30ML,17765.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/840026657730_2bd18d62-c3b8-4306-b4d7-7ea3e73ba960.jpg?v=1734672684,https://alfatah.pk/products/olehenriksen-oil-hydra-barrier-nourshing-face-oil-30ml,30.0,ml,0,30.0,30.0,no-pack,592.1666666666666,PKR/ml,17765.0,4.306784660766965,Poor,97.6401179941003,4.306784660766965,4,60.0,296.0833333333333,1.0,9.969026548672588
Alfatah,PLANT FRESH CASTOR OIL 250 ML,995.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2023170000234_1_6798e26f-8481-4ad5-8e51-c00c0cdd3e00.jpg?v=1714568656,https://alfatah.pk/products/plant-fresh-castor-oil-250-ml,250.0,ml,0,250.0,250.0,no-pack,3.98,PKR/ml,995.0,47.07964601769912,Fair,34.51327433628318,47.07964601769912,4,500.0,1.99,1.0,46.87610619469018
Alfatah,DEW DROP OLIVE POMACE OIL SMOOTH & LIGHT 500 ML,1295.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8697454721982.jpg?v=1690212311,https://alfatah.pk/products/dew-drop-olive-pomace-oil-smooth-light-500-ml,500.0,ml,0,500.0,500.0,no-pack,2.59,PKR/ml,1295.0,58.09734513274337,Good,38.49557522123894,53.09734513274337,4,1000.0,1.295,1.0,57.69032448377583
Alfatah,DEW DROP OLIVE POMACE OIL SMOOTH & LIGHT 250 ML,795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8697454721883.jpg?v=1690212311,https://alfatah.pk/products/dew-drop-olive-pomace-oil-smooth-light-250-ml,250.0,ml,0,250.0,250.0,no-pack,3.18,PKR/ml,795.0,50.50147492625369,Fair,30.8259587020649,50.50147492625369,4,500.0,1.59,1.0,51.41514433206911
Alfatah,ZO NANOS PURE ROSEMARY ESSENTIAL OIL,499.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_3_6aef3ed2-97c1-4236-bdb0-e9d248aa8c8e.png?v=1751282131,https://alfatah.pk/products/zo-nanos-pure-rosemary-essential-oil,,,0,0.0,0.0,no-size-no-pack,499.0,,499.0,39.528023598820056,Fair,10.471976401179942,39.528023598820056,4,0.0,499.0,1.0,
Alfatah,FF GLAZE CORN OIL BOTTLE 3 LTR,1745.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_5_83b05553-88c3-4ff7-9ac1-c3394bf4fdf9.png?v=1743686146,https://alfatah.pk/products/ff-glaze-corn-oil-bottle-3-ltr,3.0,l,0,3000.0,3000.0,no-pack,0.5816666666666667,PKR/ml,1745.0,79.2330383480826,Excellent,46.16519174041298,69.2330383480826,4,6000.0,0.29083333333333333,1.0,78.76815723607773
Alfatah,Seven Seas Cod Liver Oil Omega 3 Fish Oil,5495.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/IMG_6402_fb033163-5bd3-453a-9817-c17dd1a4acf2.jpg?v=1756818324,https://alfatah.pk/products/seven-seas-cod-liver-oil-omega-3-fish-oil,,,0,0.0,0.0,no-size-no-pack,5495.0,,5495.0,8.082595870206488,Poor,83.33333333333334,8.082595870206488,4,0.0,5495.0,1.0,
Alfatah,EMAMI 7 OIL IN ONE NATURAL BLACK HAIR OIL 200ML,645.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8901248451482.jpg?v=1693175392,https://alfatah.pk/products/emami-7-oil-in-one-natural-black-hair-oil-200ml,200.0,ml,0,200.0,200.0,no-pack,3.225,PKR/ml,645.0,51.386430678466084,Fair,28.171091445427727,51.386430678466084,4,400.0,1.6125,1.0,51.94711335861784
Alfatah,RIVAJ LIP OIL,120.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000274307_30bd9b5a-364f-48ac-90ac-7839a38bac82.jpg?v=1754651046,https://alfatah.pk/products/rivaj-lip-oil,,,0,0.0,0.0,no-size-no-pack,120.0,,120.0,44.89675516224189,Fair,1.4749262536873156,44.89675516224189,4,0.0,120.0,1.0,
Alfatah,CANOLIVE CANOLA OIL AND SUN FLOWER OIL CANE 16 LTR,9495.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964000097694_e1a5f35c-8221-46ad-9583-1f754b3893d9.jpg?v=1742207162,https://alfatah.pk/products/canolive-canola-oil-and-sun-flower-oil-cane-16-ltr,16.0,l,0,16000.0,16000.0,no-pack,0.5934375,PKR/ml,9495.0,56.60766961651917,Fair,93.21533923303835,46.60766961651917,4,32000.0,0.29671875,1.0,57.8991150442478
Alfatah,BORGES SUNFLOWER OIL BOTTLE 1 LTR BASIC,1255.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8410179202006_d60065d8-2c3f-42a8-b4a7-9c02f3e75d0a.jpg?v=1742207080,https://alfatah.pk/products/borges-sunflower-oil-bottle-1-ltr-basic,1.0,l,0,1000.0,1000.0,no-pack,1.255,PKR/ml,1255.0,66.7551622418879,Good,37.75811209439528,56.7551622418879,4,2000.0,0.6275,1.0,66.068947885939
Alfatah,SUPER MACHINE OIL,175.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2000000307190_fe1ef800-9b78-4022-a28e-076612ccc331.jpg?v=1717564793,https://alfatah.pk/products/super-machine-oil,,,0,0.0,0.0,no-size-no-pack,175.0,,175.0,44.18879056047198,Fair,2.359882005899705,44.18879056047198,4,0.0,175.0,1.0,
Alfatah,PALMERS COCONUT OIL HAIR & SCALP OIL MOISTURE BOOST 150 ML,1795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/010181035128_5c1cd775-cf0b-4aa6-9f8c-22c754c7fc3b.jpg?v=1730697740,https://alfatah.pk/products/palmers-coconut-oil-hair-scalp-oil-moisture-boost-150-ml,150.0,ml,0,150.0,150.0,no-pack,11.966666666666669,PKR/ml,1795.0,28.61356932153392,Poor,49.70501474926254,28.61356932153392,4,300.0,5.983333333333333,1.0,28.61187654037208
Alfatah,THE ORDINARY HYDRATORS OILS 100 ORGANIC COLD SEED OIL PC,4195.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000192243.jpg?v=1754304935,https://alfatah.pk/products/the-ordinary-hydrators-oils-100-organic-cold-seed-oil-pc,,,0,0.0,0.0,no-size-no-pack,4195.0,,4195.0,10.26548672566372,Poor,78.31858407079646,10.26548672566372,4,0.0,4195.0,1.0,
Alfatah,BODY SHOP OILS OF LIFE INTESELY REVIATLISING CLEANSING OIL I,6040.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5028197982287_71493f36-4cfe-46c0-8d60-1af9c4efddab.jpg?v=1732021722,https://alfatah.pk/products/body-shop-oils-of-life-intesely-reviatlising-cleansing-oil-i,,,0,0.0,0.0,no-size-no-pack,6040.0,,6040.0,6.548672566371682,Poor,86.72566371681415,6.548672566371682,4,0.0,6040.0,1.0,
Alfatah,URBAN DECAY DE SLICK OIL CONTROL MAKEUP SETTING SPRAY OIL FR,13900.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3605971306044_52fd2f7b-e5bb-42b6-804f-4533165994bb.jpg?v=1750678251,https://alfatah.pk/products/urban-decay-de-slick-oil-control-makeup-setting-spray-oil-fr,,,0,0.0,0.0,no-size-no-pack,13900.0,,13900.0,2.0648967551622466,Poor,96.60766961651917,2.0648967551622466,4,0.0,13900.0,1.0,
Alfatah,ARGAN DELUXE COCONUT OIL,3499.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000532569_681937ff-9ee5-4c7d-a827-9d950ee321de.jpg?v=1732800559,https://alfatah.pk/products/argan-deluxe-coconut-oil,,,0,0.0,0.0,no-size-no-pack,3499.0,,3499.0,11.504424778761065,Poor,75.66371681415929,11.504424778761065,4,0.0,3499.0,1.0,
Alfatah,Dari Moch Growth Oil,1499.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000321187_a120b6ed-41fb-4cd1-b7cc-edd2968dda3c.jpg?v=1754651084,https://alfatah.pk/products/dari-moch-growth-oil,,,0,0.0,0.0,no-size-no-pack,1499.0,,1499.0,25.78171091445428,Poor,41.29793510324484,25.78171091445428,4,0.0,1499.0,1.0,
Alfatah,PALMERS OIL SPRAY COCONUT STRONG ROOTS 150 ML,1795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_2_d057e71e-57f5-4679-9170-b2d7349e95cf.png?v=1703102535,https://alfatah.pk/products/palmers-oil-spray-coconut-strong-roots-150-ml,150.0,ml,0,150.0,150.0,no-pack,11.966666666666669,PKR/ml,1795.0,28.61356932153392,Poor,49.70501474926254,28.61356932153392,4,300.0,5.983333333333333,1.0,28.61187654037208
Alfatah,DAALI SARSON HAIR & BODY MASSAGE OIL 220 ML,395.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/16dfae46-1d2d-4c47-b4f0-31523974149e.webp?v=1727763758,https://alfatah.pk/products/daali-sarson-hair-body-massage-oil-220-ml,220.0,ml,0,220.0,220.0,no-pack,1.7954545454545454,PKR/ml,395.0,67.49262536873157,Good,8.259587020648967,67.49262536873157,4,440.0,0.8977272727272727,1.0,66.80899705014762
Alfatah,DELONGHI OIL HEATER 0920,47900.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/WhatsApp-Image-2020-09-24-at-5.42.17-PM.jpg?v=1690787894,https://alfatah.pk/products/delonghi-oil-heater-0920-basic,,,0,0.0,0.0,no-size-no-pack,47900.0,,47900.0,0.589970501474923,Poor,99.41002949852508,0.589970501474923,4,0.0,47900.0,1.0,
Alfatah,DELONGHI OIL HEATER V550920,45900.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-05-02T151022.195.png?v=1690786030,https://alfatah.pk/products/delonghi-oil-heater-v550920-pc-1,,,0,0.0,0.0,no-size-no-pack,45900.0,,45900.0,0.8849557522123916,Poor,99.11504424778761,0.8849557522123916,4,0.0,45900.0,1.0,
Alfatah,DELONGHI OIL HEATER 41025,50900.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/07-13.jpg?v=1690787543,https://alfatah.pk/products/delonghi-oil-heater-41025-pc,,,0,0.0,0.0,no-size-no-pack,50900.0,,50900.0,0.1474926253687272,Poor,99.85250737463127,0.1474926253687272,4,0.0,50900.0,1.0,
Alfatah,DELONGHI OIL HEATER TRRRS1225,50900.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/WhatsApp-Image-2020-11-13-at-3.34.26-PM.jpg?v=1690787949,https://alfatah.pk/products/delonghi-oil-heater-trrrs1225-basic,,,0,0.0,0.0,no-size-no-pack,50900.0,,50900.0,0.1474926253687272,Poor,99.85250737463127,0.1474926253687272,4,0.0,50900.0,1.0,
Alfatah,Macadamia Treatment Oil 100Ml,3499.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000376301.jpg?v=1732795759,https://alfatah.pk/products/macadamia-treatment-oil-100ml,100.0,ml,0,100.0,100.0,no-pack,34.99,PKR/ml,3499.0,16.637168141592923,Poor,75.66371681415929,16.637168141592923,4,200.0,17.495,1.0,17.18962635201571
