site,title,price,image_url,product_url,size_value,size_unit,pack_count,normalized_quantity,notes,unit_price,unit_price_unit,per_unit_price,deal_score,deal_tier,price_percentile,value_score,store_rank,ml_predicted_score,product_cluster
Naheed,"Fresh Street Salted Butter Portions, 8g Each, 10-Pack",575.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1292189-1.jpg,https://www.naheed.pk/fresh-street-salted-butter-portions-8g-each-10-pack,8.0,g,0,8.0,no-pack,71.875,PKR/g,575.0,16.402306066185734,Poor,35.57692307692308,0.7246809755789103,4,16.379423341500893,0
Naheed,"Fresh Street Un-Salted Butter Portions, 8g Each, 10-Pack",575.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1292188-1.jpg,https://www.naheed.pk/fresh-street-un-salted-butter-portions-8g-each-10-pack,8.0,g,0,8.0,no-pack,71.875,PKR/g,575.0,16.402306066185734,Poor,35.57692307692308,0.7246809755789103,4,16.379423341500893,0
Naheed,"Fresh Street Un-Salted Butter, 200g",720.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1292186-1.jpg,https://www.naheed.pk/fresh-street-un-salted-butter-200g,200.0,g,0,200.0,no-pack,3.6,PKR/g,720.0,19.65118946746557,Poor,47.11538461538461,16.058427940316967,4,19.758826847672456,0
Naheed,"Fresh Street Salted Butter, 200g",720.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1292185-1.jpg,https://www.naheed.pk/fresh-street-salted-butter-200g,200.0,g,0,200.0,no-pack,3.6,PKR/g,720.0,19.65118946746557,Poor,47.11538461538461,16.058427940316967,4,19.758826847672456,0
Naheed,"Fresh Street Salted Un-Salted Butter, 100g",380.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1292184-1.jpg,https://www.naheed.pk/fresh-street-salted-un-salted-butter-100g,100.0,g,0,100.0,no-pack,3.8,PKR/g,380.0,25.080591573445858,Poor,24.03846153846154,15.208856282190764,4,25.13791078658919,0
Naheed,"Young's Peanut Butter Creamy, 450g",995.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1292919-1.jpg,https://www.naheed.pk/young-s-peanut-butter-creamy-450gm,450.0,g,0,450.0,no-pack,2.2111111111111112,PKR/g,995.0,19.94083123098619,Poor,62.17948717948718,26.197596451682614,4,19.991972634893973,0
Naheed,"Fresh Street Garlic & Herbs Butter Portions, 10g Each, 10-Pack",1210.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1291541-1.jpg,https://www.naheed.pk/fresh-street-garlic-herbs-butter-portions-10g-each-10-pack,10.0,g,0,10.0,no-pack,121.0,PKR/g,1210.0,7.21651488161214,Poor,71.7948717948718,0.3964209628628764,4,7.2638815815525595,0
Naheed,"Fresh Street Salted Butter, 100g",380.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1292183-1.jpg,https://www.naheed.pk/fresh-street-salted-butter-100g,100.0,g,0,100.0,no-pack,3.8,PKR/g,380.0,25.080591573445858,Poor,24.03846153846154,15.208856282190764,4,25.13791078658919,0
Naheed,"Dairy Life Salted Pure Butter, 200g",690.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/i/c/ic-1073164-1.jpg,https://www.naheed.pk/dairy-life-salted-pure-butter-200g,200.0,g,0,200.0,no-pack,3.45,PKR/g,690.0,20.49281418008357,Poor,44.871794871794876,16.760246132118375,4,20.506376861367713,0
Naheed,"Dairy Life Salted Pure Butter, 100g",370.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/i/c/ic-1068698-1.jpg,https://www.naheed.pk/dairy-life-salted-pure-butter-100g,100.0,g,0,100.0,no-pack,3.7,PKR/g,370.0,25.646554775591312,Poor,22.435897435897438,15.62216172345183,4,25.751800806589348,0
Naheed,"Nurpur Butter, 100g",420.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1017309-1.jpg,https://www.naheed.pk/nurpur-butter-100g,100.0,g,0,100.0,no-pack,4.2,PKR/g,420.0,23.2961027621031,Poor,28.846153846153843,13.75244194614155,4,23.346573715617946,0
Alfatah,FRESH ST BUTTER SALTED 100GM,328.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964002882823_f8391352-2e8b-48c2-b79c-bc35928070f3.jpg?v=1745066512,https://alfatah.pk/products/fresh-st-butter-salted-100gm,100.0,g,0,100.0,no-pack,3.28,PKR/g,328.0,33.8365839680581,Poor,19.55128205128205,17.6332371268883,3,33.625773752324655,1
Alfatah,FRESH ST BUTTER SALTED 80 GM,490.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964002883097_d68851ad-e6b1-4470-b0e4-7b06173b0723.jpg?v=1745066516,https://alfatah.pk/products/fresh-st-butter-salted-08-gm,80.0,g,0,80.0,no-pack,6.125,PKR/g,490.0,27.5000018904813,Poor,31.73076923076923,9.403961420125782,3,28.019877049644904,1
Alfatah,ADAMS UNSALTED WHITE BUTTER 200 GM,645.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/8964000074770_1.jpg?v=1710762647,https://alfatah.pk/products/adams-unsalted-white-butter-200-gm,200.0,g,0,200.0,no-pack,3.225,PKR/g,645.0,28.829235898700617,Poor,40.06410256410257,17.935379774007426,3,28.957289605310656,1
Alfatah,ADAMS SALTED BUTTER 50GM,205.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_7_33f0f5c5-ef8d-4eec-aede-a3da45cf3157.jpg?v=1719469074,https://alfatah.pk/products/adams-salted-butter-50gm,50.0,g,0,50.0,no-pack,4.1,PKR/g,205.0,33.781430386192966,Poor,14.102564102564102,14.089904454276756,3,33.65127612667357,1
Alfatah,ADAMS BUTTER 1 KG,2875.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_5_0499f453-d9a5-478a-983d-da62187c2205.png?v=1763121899,https://alfatah.pk/products/adams-butter-1-kg,1.0,kg,0,1000.0,no-pack,2.875,PKR/g,2875.0,16.004740854662813,Poor,94.87179487179486,20.128949856220597,3,16.202694566739375,1
Alfatah,NURPUR BUTTER 50 GM,260.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/12624376-1-A.webp?v=1690222739,https://alfatah.pk/products/nurpur-butter-50-gm,50.0,g,0,50.0,no-pack,5.2,PKR/g,260.0,31.6205965969027,Poor,17.94871794871795,11.091666134897242,3,31.79285391532535,1
Alfatah,FRESH ST BUTTER SALTED 200GM,625.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964002882892_073b857b-a794-4770-83c6-4637667ada00.jpg?v=1744717560,https://alfatah.pk/products/fresh-st-butter-salted-200gm,200.0,g,0,200.0,no-pack,3.125,PKR/g,625.0,29.380387586755823,Poor,38.782051282051285,18.51197694286338,3,29.341534032488287,1
Alfatah,FF SALTED BUTTER 100 GM,399.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000457897.jpg?v=1756899271,https://alfatah.pk/products/ff-salted-butter-100-gm,100.0,g,0,100.0,no-pack,3.99,PKR/g,399.0,30.652472204899297,Poor,27.24358974358974,14.480650026683595,3,30.654557824010297,1
Alfatah,FF SALTED BUTTER 500 GM,1490.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000457891.jpg?v=1749642954,https://alfatah.pk/products/ff-salted-butter-500-gm,500.0,g,0,500.0,no-pack,2.98,PKR/g,1490.0,18.844871909104786,Poor,82.37179487179486,19.416777492325522,3,18.812294719080512,1
Alfatah,FF SALTED BUTTER 1000 GM,2990.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000457890.jpg?v=1749642929,https://alfatah.pk/products/ff-salted-butter-1000-gm,1000.0,g,0,1000.0,no-pack,2.99,PKR/g,2990.0,14.972631128276864,Poor,97.75641025641025,19.35156015564034,3,14.996779754277672,1
Alfatah,FF SALTED BUTTER 250 GM,895.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000457894.jpg?v=1756899252,https://alfatah.pk/products/ff-salted-butter-250-gm,250.0,g,0,250.0,no-pack,3.58,PKR/g,895.0,23.306833998092955,Poor,59.294871794871796,16.148605791719035,3,23.44115966231112,1
Alfatah,NURPUR BUTTER 10GM,70.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_11_0c6ad1a5-5b0e-4516-b0a6-7d693969f4e2.png?v=1744008279,https://alfatah.pk/products/nurpur-butter-10gm,10.0,g,0,10.0,no-pack,7.0,PKR/g,70.0,33.83651511479425,Poor,4.487179487179487,8.218000891164582,3,33.86099577553164,1
Alfatah,FF UN-SALTED BUTTER 250 GM,895.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000457901.jpg?v=1756899340,https://alfatah.pk/products/ff-un-salted-butter-250-gm,250.0,g,0,250.0,no-pack,3.58,PKR/g,895.0,23.306833998092955,Poor,59.294871794871796,16.148605791719035,3,23.44115966231112,1
Alfatah,FRESH ST BUTTER UNSALTED 100 GM,328.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_7_1f00bc84-ed65-4e92-b707-d25416ec8b69.png?v=1758365144,https://alfatah.pk/products/fresh-st-australian-unsalted-butter-100gm,100.0,g,0,100.0,no-pack,3.28,PKR/g,328.0,33.8365839680581,Poor,19.55128205128205,17.6332371268883,3,33.625773752324655,1
Alfatah,ADAMS BUTTER 200 GM,645.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/033SaltedButter200gm.jpg?v=1710153394,https://alfatah.pk/products/adams-butter-200-gm,200.0,g,0,200.0,no-pack,3.225,PKR/g,645.0,28.829235898700617,Poor,40.06410256410257,17.935379774007426,3,28.957289605310656,1
Alfatah,ADAMS BUTTER 100 GM,345.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/032SaltedButter100gm.jpg?v=1710153368,https://alfatah.pk/products/adams-butter-100-gm,100.0,g,0,100.0,no-pack,3.45,PKR/g,345.0,33.24700295476551,Poor,20.51282051282051,16.760246132118375,3,33.41480247559437,1
Alfatah,NURPUR BUTTER UNSALTED 200GM,795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961101372460.jpg?v=1690222742,https://alfatah.pk/products/nurpur-butter-unsalted-200gm,200.0,g,0,200.0,no-pack,3.975,PKR/g,795.0,23.623173764157748,Poor,55.44871794871795,14.53560905303486,3,23.617516854976657,1
Alfatah,NURPUR BUTTER 200 GM,795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1234567890050_1_084b7589-e840-4f6b-b7a8-36327fb0beb7.jpg?v=1725357687,https://alfatah.pk/products/nurpur-butter-200-gm,200.0,g,0,200.0,no-pack,3.975,PKR/g,795.0,23.623173764157748,Poor,55.44871794871795,14.53560905303486,3,23.617516854976657,1
Alfatah,NURPUR BUTTER 100 GM,415.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1234567890074_1.jpg?v=1706080659,https://alfatah.pk/products/nurpur-butter-100-gm,100.0,g,0,100.0,no-pack,4.15,PKR/g,415.0,30.187483715848508,Poor,28.205128205128204,13.91914034251816,3,30.215463082526938,1
Alfatah,KERNEL POP SNACK PACK BUTTER 15 GM,60.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/886635001328_390a3b4f-f1ce-4cb4-839e-9744e07467ce.jpg?v=1738841684,https://alfatah.pk/products/kernel-pop-snack-pack-butter-15-gm,15.0,g,0,15.0,no-pack,4.0,PKR/g,60.0,36.647523445241696,Poor,3.205128205128205,14.44423966600113,3,36.58987768029318,1
Alfatah,NATURAL PEANUT BUTTER 200GM,1580.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_24_f3d204cf-8f31-4031-90b6-fc1bec745a07.png?v=1745413498,https://alfatah.pk/products/natural-peanut-butter-200gm,200.0,g,0,200.0,no-pack,7.9,PKR/g,1580.0,13.586412458694518,Poor,83.97435897435898,7.272231430402429,3,13.386475187117128,1
Alfatah,PREMA PURE BUTTER 190GM,620.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8966000028432_1.jpg?v=1706018240,https://alfatah.pk/products/prema-pure-butter-190gm,190.0,g,0,190.0,no-pack,3.263157894736842,PKR/g,620.0,29.305852384241113,Poor,37.82051282051282,17.72467739811507,3,29.29225754678086,1
Alfatah,TIFFANY DELIGHT BUTTER COOKIES 40 GM,385.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000091061.jpg?v=1757506240,https://alfatah.pk/products/tiffany-delight-butter-cookies-40-gm,40.0,g,0,40.0,no-pack,9.625,PKR/g,385.0,27.802662024165016,Poor,25.0,5.953880985104313,3,27.83225455923069,1
Alfatah,TIFFANY DELIGHT BUTTER COOKIES 40G-BOX,27720.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000091061-CARTON.jpg?v=1690228413,https://alfatah.pk/products/tiffany-delight-butter-cookies-40-gm-carton,40.0,g,0,40.0,no-pack,693.0,PKR/g,27720.0,6.671109630123292,Poor,100.0,0.0,3,6.748447779184326,2
Alfatah,SHAN BUTTER CHICKEN MASALA 50 GM,150.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000372492_6045b614-5763-46e7-807f-350277f4a20b.jpg?v=1748507014,https://alfatah.pk/products/shan-butter-chicken-masala-50-gm,50.0,g,0,50.0,no-pack,3.0,PKR/g,150.0,36.5813334853191,Poor,11.217948717948719,19.286777586707473,3,37.04724564062857,1
Alfatah,FRESH ST AUSTRALIAN UNSALTED BUTTER 10PCS 80 GM,490.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_19_4847877b-1922-4889-8e6c-c9ecdc3f10e4.png?v=1762236012,https://alfatah.pk/products/fresh-st-australian-unsalted-butter-10pcs-100gm,80.0,g,10,80.0,,6.125,PKR/g,49.0,42.50000189048129,Fair,31.73076923076923,9.403961420125782,3,42.30264022701706,3
Alfatah,FF SALTED BUTTER 8 GM,55.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000547292.jpg?v=1748938917,https://alfatah.pk/products/ff-salted-butter-8-gm,8.0,g,0,8.0,no-pack,6.875,PKR/g,55.0,34.53791703573636,Poor,1.9230769230769231,8.368941590955762,3,34.475721585044404,1
Alfatah,NURPUR BUTTER SLIGHTLY SALTED 200GM,795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961101372873_1.jpg?v=1690222739,https://alfatah.pk/products/nurpur-butter-slightly-salted-200gm,200.0,g,0,200.0,no-pack,3.975,PKR/g,795.0,23.623173764157748,Poor,55.44871794871795,14.53560905303486,3,23.617516854976657,1
Alfatah,NESTLE MILKPAK BUTTER SALTED 200GM,660.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-06-11T122204.536.png?v=1749626543,https://alfatah.pk/products/nestle-milkpak-butter-200gm,200.0,g,0,200.0,no-pack,3.3,PKR/g,660.0,28.34491678634285,Poor,41.34615384615385,17.52586404439505,3,28.714468962347937,1
Alfatah,LURPAK BUTTER UNSALTED 400 GM,2395.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5740900864405_1_8a620ebc-914f-43ea-9d8a-523df3738711.jpg?v=1706080976,https://alfatah.pk/products/lurpak-butter-unsalted-400-gm,400.0,g,0,400.0,no-pack,5.9875,PKR/g,2395.0,12.282666505928976,Poor,92.94871794871796,9.621840907462932,3,12.411115831863931,1
Alfatah,LURPAK BUTTER UNSALTED 200 GM,1245.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5740900884304_1.jpg?v=1706009660,https://alfatah.pk/products/lurpak-butter-unsalted-200-gm,200.0,g,0,200.0,no-pack,6.225,PKR/g,1245.0,17.182626703258457,Poor,72.75641025641025,9.251549093094317,3,17.398839779008714,1
Alfatah,SUPERSEEDS PEANUT BUTTER 450 GM,1645.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2024040001597_851c638a-a13c-4532-8e02-39eb15623891.jpg?v=1735889442,https://alfatah.pk/products/superseeds-peanut-butter-450-gm,450.0,g,0,450.0,no-pack,3.655555555555555,PKR/g,1645.0,16.682251526524375,Poor,85.25641025641025,15.813111151259115,3,16.707945394657514,1
Alfatah,KERNEL POPCORN BUTTER 270 GM,465.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/886635000017_1_a7ada0c5-05ce-4134-b494-1d596c51406d.jpg?v=1706008769,https://alfatah.pk/products/kernel-popcorn-butter-270-gm,270.0,g,0,270.0,no-pack,1.7222222222222223,PKR/g,465.0,37.441884054722216,Poor,30.76923076923077,33.65770529226655,3,37.48810289018233,1
Alfatah,YOUNGS PEANUT BUTTER CREAMY 320GM,745.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000481430_0c0a7401-cc3b-4a0a-931f-26f9522566fe.jpg?v=1754739190,https://alfatah.pk/products/youngs-peanut-butter-creamy-320gm,320.0,g,0,320.0,no-pack,2.328125,PKR/g,745.0,29.201926238086592,Poor,49.67948717948718,24.876721007087742,3,29.22085650560955,1
Alfatah,AMERICAN KUISINE BUTTER COOKIES 40GM,210.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964002862559_70594cf3-340b-4dd8-bf16-25077f2742c0.jpg?v=1717590558,https://alfatah.pk/products/american-kuisine-butter-cookies-40gm,40.0,g,0,40.0,no-pack,5.25,PKR/g,210.0,32.299177827354725,Poor,15.064102564102564,10.985234595642684,3,32.34072236974263,1
Alfatah,NESTLE MILKPAK BUTTER SALTED 100GM,350.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-06-11T122039.818.png?v=1749626470,https://alfatah.pk/products/nestle-milkpak-butter-100gm,100.0,g,0,100.0,no-pack,3.5,PKR/g,350.0,32.990497268876815,Poor,21.153846153846153,16.51962294303766,3,33.400996019578876,1
Alfatah,KERNEL POPCORN BUTTER 90 GM,160.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_67_bd852d57-cc3c-4d58-aba6-feb46733032f.png?v=1744199515,https://alfatah.pk/products/kernel-popcorn-butter-90-gm,90.0,g,0,90.0,no-pack,1.7777777777777777,PKR/g,160.0,41.58744592470521,Fair,12.5,32.6033407364548,3,41.49373227231728,1
Alfatah,POPNOSH BUTTER POPCORN SALT 450GM,290.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_3_aea1e430-1103-482c-80b5-80fe2d96c22b.jpg?v=1703103757,https://alfatah.pk/products/popnosh-butter-popcorn-salt-450gm,450.0,g,0,450.0,no-pack,0.6444444444444445,PKR/g,290.0,63.05519642461597,Good,18.58974358974359,90.07880672982145,3,62.95340891442492,1
Alfatah,AURA NIRVANA SOOTHING BODY BUTTER 70G,2100.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/Nirvana-butter.png?v=1693175526,https://alfatah.pk/products/aura-craft-nirvana-soothing-body-butter,70.0,g,0,70.0,no-pack,30.0,PKR/g,2100.0,9.575876510771183,Poor,91.34615384615384,1.8532633554658764,3,9.503020322457502,1
Alfatah,FRESH ST BUTTER UNSALTED 200 GM,625.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_5_2ceca25b-4851-4104-86ae-a270576a1866.png?v=1763465315,https://alfatah.pk/products/fresh-st-australian-unsalted-butter-200gm,200.0,g,0,200.0,no-pack,3.125,PKR/g,625.0,29.380387586755823,Poor,38.782051282051285,18.51197694286338,3,29.341534032488287,1
Alfatah,Nutri Lov Peanut Butter & Raisin 45G,210.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/705632506004FS.jpg?v=1754912749,https://alfatah.pk/products/nutri-lov-peanut-butter-raisin-45g,45.0,g,0,45.0,no-pack,4.666666666666667,PKR/g,210.0,32.85262061514405,Poor,15.064102564102564,12.36884156511599,3,32.79836328696735,1
Alfatah,KERNEL POPCORN ENGLISH BUTTER 90 GM,160.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000446442-1000.png?v=1690218030,https://alfatah.pk/products/kernel-popcorn-english-butter-90-gm,90.0,g,0,90.0,no-pack,1.7777777777777777,PKR/g,160.0,41.58744592470521,Fair,12.5,32.6033407364548,3,41.49373227231728,1
Alfatah,KERNEL POP CORN BUTTER 80 GM,105.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000113695.jpg?v=1744201033,https://alfatah.pk/products/kernel-pop-corn-butter-80-gm,80.0,g,0,80.0,no-pack,1.3125,PKR/g,105.0,47.74453894622571,Fair,6.41025641025641,44.1899835466663,3,47.702891286619085,1
Alfatah,FF UN-SALTED BUTTER 500 GM,1490.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000457899.jpg?v=1756899315,https://alfatah.pk/products/ff-un-salted-butter-500-gm,500.0,g,0,500.0,no-pack,2.98,PKR/g,1490.0,18.844871909104786,Poor,82.37179487179486,19.416777492325522,3,18.812294719080512,1
Alfatah,FF UN-SALTED BUTTER 1000 GM,2990.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000457898.jpg?v=1756899294,https://alfatah.pk/products/ff-un-salted-butter-1000-gm,1000.0,g,0,1000.0,no-pack,2.99,PKR/g,2990.0,14.972631128276864,Poor,97.75641025641025,19.35156015564034,3,14.996779754277672,1
Alfatah,FF UN-SALTED BUTTER 100 GM,399.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000457902.jpg?v=1756899361,https://alfatah.pk/products/ff-un-salted-butter-100-gm,100.0,g,0,100.0,no-pack,3.99,PKR/g,399.0,30.652472204899297,Poor,27.24358974358974,14.480650026683595,3,30.654557824010297,1
Alfatah,FRESH ST BUTTER GARLIC & HERB 100GM,1255.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000460519_3a47c91c-bc44-4d7c-a4cf-80ee476ac9ae.jpg?v=1755781384,https://alfatah.pk/products/fresh-st-butter-garlic-herb-100gm,100.0,g,0,100.0,no-pack,12.55,PKR/g,1255.0,15.060298451504337,Poor,73.71794871794873,4.546690002170569,3,14.911457678620431,1
Alfatah,LURPAK BUTTER MINI PC 10 GM,60.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000112793-1000.png?v=1690219624,https://alfatah.pk/products/lurpak-butter-mini-pc-10-gm,10.0,g,0,10.0,no-pack,6.0,PKR/g,60.0,34.71047599391107,Poor,3.205128205128205,9.601621037674567,3,34.675734807965775,1
Alfatah,JUST PEANUTS BUTTER CHUNKY 450 GM,1295.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_23_196df098-4941-44cb-81e7-5d566b10eb8f.png?v=1749119229,https://alfatah.pk/products/just-peanuts-butter-chunky-450-gm,450.0,g,0,450.0,no-pack,2.8777777777777778,PKR/g,1295.0,20.484116439967792,Poor,76.92307692307693,20.10944010153434,3,20.2735844419312,1
Alfatah,BISMARK BISCUITS BUTTER COOKIES 70 GM,145.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/0792649750056_1_9ccd262f-f937-49f4-954c-187c577f2c30.jpg?v=1715434884,https://alfatah.pk/products/bismark-biscuits-butter-cookies-70-gm,70.0,g,0,70.0,no-pack,2.071428571428572,PKR/g,145.0,40.294905838896035,Fair,10.256410256410255,27.96974693218826,3,40.31918790342593,1
Alfatah,POPNOSH FRENCH BUTTER POPCORN 40 GM,150.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_16_63582158-2a58-41bd-8192-02cf50da5729.png?v=1742793812,https://alfatah.pk/products/popnosh-french-butter-popcorn-40-gm,40.0,g,0,40.0,no-pack,3.75,PKR/g,150.0,35.03172393331109,Poor,11.217948717948719,15.412753706687454,3,34.77085076461408,1
Alfatah,TIFFANY DELIGHTS BUTTER COOKIES 80 GM,995.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/6b8bc2db1000e60eb8052358024d0dd9.jpg?v=1690228418,https://alfatah.pk/products/tiffany-delights-butter-cookies-100-gm,80.0,g,0,80.0,no-pack,12.4375,PKR/g,995.0,17.961667444198746,Poor,62.17948717948718,4.58857402236812,3,18.624598203037404,1
Alfatah,N HUG CREAMY PEANUT BUTTER 340GM,1145.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025340000914_3c752c35-9831-441d-81e3-bf619f8de0d6.jpg?v=1759494045,https://alfatah.pk/products/n-hug-creamy-peanut-butter-340gm,340.0,g,0,340.0,no-pack,3.367647058823529,PKR/g,1145.0,20.991889560254506,Poor,70.1923076923077,17.17214213302035,3,21.484313689628088,1
