site,title,price,image_url,product_url,size_value,size_unit,pack_count,normalized_quantity,notes,unit_price,unit_price_unit,per_unit_price,deal_score,deal_tier,price_percentile,value_score,store_rank,ml_predicted_score,product_cluster
Imtiaz,Caresse Lotion Instant White Fairness 400ml,775.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FHBY250007715.jpg&w=3840&q=90,,400.0,ml,0,400.0,no-pack,1.9375,PKR/ml,775.0,57.65562385615961,Fair,57.22891566265061,67.40713192955563,1,57.57129695484008,3
Imtiaz,Curel Body Lotion Aloe Vera 532ml,719.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,532.0,ml,0,532.0,no-pack,1.3515037593984962,PKR/ml,719.0,71.14457831325302,Good,55.42168674698795,100.0,1,71.18521904497278,1
Carrefour,Nexton Aloe Vera Soft Moisturizing Lotion 135 ml,420.0,https://cdn.mafrservices.com/sys-master-root/h95/h0d/46478811365406/260796_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/body-lotion-creams/nexton-moist-ltn-aloe-vera-135m/p/260796,135.0,ml,0,135.0,no-pack,3.111111111111111,PKR/ml,420.0,39.76073926099369,Poor,30.120481927710845,39.04937528199527,3,39.66422284876961,3
Carrefour,Golden Pearl Honey & Almond Moisturizing Lotion 400 ml,650.0,https://cdn.mafrservices.com/sys-master-root/ha9/hd7/62466939584542/269217_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/body-lotion-creams/golden-pearl-h-a-moisturszing-400ml/p/269217,400.0,ml,0,400.0,no-pack,1.625,PKR/ml,650.0,50.86213131110096,Fair,54.21686746987952,81.86309637111887,3,50.87608084246541,3
Carrefour,Soft Touch Baby Lotion Ultra-Hydrating Nourishes & Protect Deeply 120 ml,358.0,https://cdn.mafrservices.com/sys-master-root/hdd/h11/62132515471390/275828_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/body-lotion-creams/soft-touch-baby-lotion-120ml/p/275828,120.0,ml,0,120.0,no-pack,2.9833333333333334,PKR/ml,358.0,42.06883058061224,Fair,24.096385542168676,41.05454334007781,3,42.14983238945043,3
Carrefour,MOTHERCARE LOTION M 115ML,450.0,https://cdn.mafrservices.com/sys-master-root/h36/h61/14383004123166/241141_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/baby-nourish-toiletries/mothercare-lotion-m-115ml/p/241141,115.0,ml,0,115.0,no-pack,3.9130434782608696,PKR/ml,450.0,34.115697902615196,Poor,37.34939759036144,29.454844175205658,3,34.12722397231397,3
Carrefour,Nexton Baby Lotion 500 ml,1299.0,https://cdn.mafrservices.com/sys-master-root/he6/h6b/62788463099934/260768_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/baby-nourish-toiletries/nexton-baby-lotion-500ml/p/260768,500.0,ml,0,500.0,no-pack,2.598,PKR/ml,1299.0,34.7243140568075,Poor,65.06024096385542,48.29566166912015,3,34.72254289675276,1
Carrefour,SOGO Mosquito Repellent Lotion 20 ml,45.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/289812/1759406406/289812_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/insect-sprays-repellents/sogo-zappit-msqut-rplnt-ltn-spt20ml/p/289812,20.0,ml,0,20.0,no-pack,2.25,PKR/ml,45.0,54.15651869302186,Fair,1.2048192771084338,56.96653470543919,3,54.155547479010885,3
Carrefour,Nexton Baby Lotion hypo Allergic Formula 250ml,775.0,https://cdn.mafrservices.com/sys-master-root/h6f/hd8/9897191505950/227487_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/baby-nourish-toiletries/nexton-baby-lotion-smooth-250ml/p/227487,250.0,ml,0,250.0,no-pack,3.1,PKR/ml,775.0,33.050751076938425,Poor,57.22891566265061,39.217175906194456,3,33.06487324605072,3
Carrefour,Dove Baby Lotion Rich Moisture 384 ml,1944.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/298079/1758348005/298079_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/baby-nourish-toiletries/dove-baby-rich-moist-lotion-384ml/p/298079,384.0,ml,0,384.0,no-pack,5.0625,PKR/ml,1944.0,18.988105032017472,Poor,84.33734939759037,21.00333187822943,3,19.012666855047485,1
Carrefour,SC Johnson Off Kids Insect Repelent Lotion 50 ml,409.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/12668/1759406406/12668_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/insect-sprays-repellents/off-lotion-kid-50ml/p/12668,50.0,ml,0,50.0,no-pack,8.18,PKR/ml,409.0,29.210469443975903,Poor,25.903614457831324,10.038158570776098,3,29.202386133348867,3
Carrefour,Babi Mild Bioganik Organic Baby Lotion 180 ml,825.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/298042/1758348005/298042_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/baby-nourish-toiletries/babi-mild-lotion-biognick-180ml/p/298042,180.0,ml,0,180.0,no-pack,4.583333333333333,PKR/ml,825.0,26.516566062311014,Poor,59.036144578313255,24.011231441915083,3,26.524218501445098,3
Carrefour,SC Johnson Off Insect Replent Lotion Overtime 50 ml,410.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/12666/1759406406/12666_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/insect-sprays-repellents/off-lotion-classic-50ml/p/12666,50.0,ml,0,50.0,no-pack,8.2,PKR/ml,410.0,28.590687658598135,Poor,28.313253012048197,9.99472820371723,3,28.62417611831934,3
Carrefour,SC Johnson Off Family Care Insect Repelent Lotion 50 ml,409.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/12670/1759406406/12670_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/insect-sprays-repellents/off-lotion-family-care-50ml/p/12670,50.0,ml,0,50.0,no-pack,8.18,PKR/ml,409.0,29.210469443975903,Poor,25.903614457831324,10.038158570776098,3,29.202386133348867,3
Carrefour,Herbion Naturals Baby Lotion With Jojoba & Chamomile Oil 200 ml,500.0,https://cdn.mafrservices.com/sys-master-root/h69/he2/46478703984670/259154_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/baby-nourish-toiletries/herbion-baby-lotion-200ml/p/259154,200.0,ml,0,200.0,no-pack,2.5,PKR/ml,500.0,41.02505183902489,Fair,43.373493975903614,50.49328925719375,3,41.09277553366282,3
