site,category,product_id,title,price,image_url,product_url
Naheed,Laundry & Household,139187,"Comfort Blue Pouch, 500ml",365.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1021539-1.jpg,https://www.naheed.pk/comfort-blue-pouch-500ml
Naheed,Laundry & Household,139182,"Comfort Red Pouch, 500ml",365.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1143320-1.jpg,https://www.naheed.pk/comfort-red-pouch-500ml
Naheed,Laundry & Household,139178,"Rose Petal Maxob Gold Toilet Roll, 3 X Ply",180.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1304989-1.jpg,https://www.naheed.pk/rosepetal-maxob-gold-toilet-roll
Naheed,Laundry & Household,139177,"Star Drops The Pink Stuff All Purpose Floor Cleaner, Vegan, 1 Liter",117.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1239546-1.jpg,https://www.naheed.pk/star-drops-the-pink-stuff-all-purpose-floor-cleaner-1ltr
Naheed,Laundry & Household,139176,"Comfort Pink Pouch, 500ml",365.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1021672-1.jpg,https://www.naheed.pk/comfort-pink-pouch-500ml
Naheed,Laundry & Household,138937,"Airwick Malibu Orange Blossom Automatic Spray Refill + Machine, 250ml",289.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1306739-1.jpg,https://www.naheed.pk/airwick-malibu-orange-blossom-automatic-spray-refill-machine-250ml
Naheed,Candies & Bubble Gum,142684,"Poppin Pink & White Marshmallow, 100g",450.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1311432-1.jpg,https://www.naheed.pk/poppin-pink-white-marshmallow-100gm
Naheed,Candies & Bubble Gum,142683,"Poppin Strawberry Marshmallow, 80g",425.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1311431-1.jpg,https://www.naheed.pk/poppin-strawberry-marshmallow-80gm
Naheed,Candies & Bubble Gum,142682,"Poppin Vanilla Marshmallow, 80g",425.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1311433-1.jpg,https://www.naheed.pk/poppin-vanilla-marshmallow-80gm
Naheed,Candies & Bubble Gum,142681,"Poppin Twist Stick, 100g",450.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1311434-1.jpg,https://www.naheed.pk/poppin-twist-stick-100gm
Naheed,Candies & Bubble Gum,142005,"Tic Tac Orange, 18g",280.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1034239-1.jpg,https://www.naheed.pk/tic-tac-orange-18gm
Naheed,Candies & Bubble Gum,142004,"Tic Tac Mint, 18g",280.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1030416-1.jpg,https://www.naheed.pk/tic-tac-mint-18gm
Naheed,Candies & Bubble Gum,142003,"Tic Tac Spearmint, 18g",280.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1061067-1.jpg,https://www.naheed.pk/tic-tac-spearmint-18gm
Naheed,Candies & Bubble Gum,142002,"Tic Tac Strawberry Mix, 18g",280.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1104944-1.jpg,https://www.naheed.pk/tic-tac-strawberry-mix-18gm
Naheed,Candies & Bubble Gum,141318,"Polo Sugar Free Candy, 130g Pouch",530.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1032749-1.jpg,https://www.naheed.pk/polo-sugar-free-130gm-pouch
Naheed,Candies & Bubble Gum,136913,"Mentos Pure Fresh Water Melon Gum, 61.25g",750.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1249424-1.jpg,https://www.naheed.pk/mentos-pure-fresh-water-melon-gum-61-25gm
Naheed,Candies & Bubble Gum,136494,"Ice Breakers Strawberry Cherry, Sugar Free, 42g",650.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1072254-1.jpg,https://www.naheed.pk/ice-breakers-strawberry-cherry-s-f-42gm
Naheed,Candies & Bubble Gum,136478,"Fresh'N Free Rootmint Sweetlets, Sugar-Free, 100g",340.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1065087-1.jpg,https://www.naheed.pk/fresh-n-free-rootmint-sweetlets-100gm
Naheed,Candies & Bubble Gum,134830,"Storck Werther'S Original Chocolate Covered Caramel, 125g",124.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1292237-1.jpg,https://www.naheed.pk/storck-werther-s-original-chocolate-covered-caramel-125gm
Naheed,Candies & Bubble Gum,134829,"Storck Werther's Butter Candies, 135g",129.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1129275-1.jpg,https://www.naheed.pk/storck-werther-s-butter-candies-135gm
Naheed,Candies & Bubble Gum,134827,"Sour Punk Candy, Cola, 20g",125.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1147253-1.jpg,https://www.naheed.pk/sour-punk-cola-20gm
Naheed,Candies & Bubble Gum,134301,"Heart Beat Black Currant Love Candy, 150g Pouch",425.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1035838-1.jpg,https://www.naheed.pk/heart-beat-black-currant-love-candy-150gm-pouch
Naheed,Candies & Bubble Gum,134300,"Heart Beat Strawberry Love Candy, 150g Pouch",425.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1032049-1.jpg,https://www.naheed.pk/heart-beat-strawberry-love-candy-150gm-pouch
Naheed,Candies & Bubble Gum,134299,"Heart Beat Carazon Beloved Love Candy, 150g Pouch",425.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1060595-1.jpg,https://www.naheed.pk/heart-beat-carazon-beloved-love-candy-150gm-pouch
Naheed,Candies & Bubble Gum,134297,"Heart Beat Melon Love Candy, 150g Pouch",425.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1032050-1.jpg,https://www.naheed.pk/heart-beat-melon-love-candy-150gm-pouch
Naheed,Candies & Bubble Gum,132628,"Storck Werther's Original Creamy Toffees, Sugar Free, 80g",825.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1135637-1.jpg,https://www.naheed.pk/storck-werther-s-original-creamy-toffees-sugar-free-80gm
Naheed,Candies & Bubble Gum,131787,"Mentos Mint Chewy Dragees Candy, 135g Pouch",325.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1060498-1.jpg,https://www.naheed.pk/mentos-mint-chewy-dragees-135gm-pouch
Naheed,Candies & Bubble Gum,131785,"Alpenliebe Smooth Strawberry Candy, 125g",325.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1123318-1.jpg,https://www.naheed.pk/alpenliebe-smooth-strawberry-candy-125gm
Naheed,Candies & Bubble Gum,130953,"Mr Hermann Caramel Fondan Candy, 1000g",455.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1240087-1.jpg,https://www.naheed.pk/mr-hermann-caramel-fondan-1000gm
Naheed,Candies & Bubble Gum,126512,"Tiva Strawberry Fizzy Jelly, 80g",375.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1290027-1.jpg,https://www.naheed.pk/tiva-strawberry-fizzy-jelly-80g
Naheed,Candies & Bubble Gum,126511,"Tiva Sour Rainbow Belts, 80g",375.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1290031-1.jpg,https://www.naheed.pk/tiva-sour-rainbow-belts-80g
Naheed,Candies & Bubble Gum,126509,"Tiva Peach Rings Fizzy Jelly, 80g",375.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1290032-1.jpg,https://www.naheed.pk/tiva-peach-rings-fizzy-jelly-80g
Naheed,Candies & Bubble Gum,118340,"Tian's Confection 3D Grape Shaped Mallow, 100g",450.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1280601-1.jpg,https://www.naheed.pk/tian-s-confection-3d-grape-shaped-mallow-100g
Naheed,Candies & Bubble Gum,115493,"Smint Peppermint Sugar Free Gum, 25g",750.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1035863-1.jpg,https://www.naheed.pk/smint-peppermint-sugar-free-gum-25g
Naheed,Candies & Bubble Gum,115325,"Cavendish & Harvey Caramel With Chocolate Filling Drops, 130g",118.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1275475-30.7.24-rpl-1.jpg,https://www.naheed.pk/cavendish-harvey-caramel-with-chocolate-filling-drops-130g
Naheed,Candies & Bubble Gum,113139,"Tian's Mallow Watermelon, Fluffy Long Marshmallow, 120g",485.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1134394-1.jpg,https://www.naheed.pk/tian-s-mallow-watermelon-fluffy-long-marshmallow-120g
Naheed,Candies & Bubble Gum,113137,"Tian's Mallow Blueberry, Fluffy Long Marshmallow, 120g",485.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1134393-1.jpg,https://www.naheed.pk/tian-s-mallow-blueberry-fluffy-long-marshmallow-120g
Naheed,Candies & Bubble Gum,113136,"Tian's Mallow Pink & White, Marshmallow, 100g",450.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1134397-1.jpg,https://www.naheed.pk/tian-s-mallow-pink-white-marshmallow-100g
